title
JAVA开发工程师（上海）	上海梦创双杨数据科技股份有限公司	上海	
Java开发工程师	甲悦信息科技发展（上海）有限公司	上海	
JAVA开发工程师	华院计算技术（上海）股份有限公司	上海	
Java高级开发工程师	湖南优图信息技术有限公司	长沙-岳麓区	
Java开发工程师	广州小明网络科技有限公司	广州-海珠区	
Java软件开发工程师	南京理学工程数据技术有限公司	南京-秦淮区	
Java开发工程师	中企网络通信技术有限公司	广州-天河区	
JAVA软件工程师	上海羽裳信息科技有限公司	北京-西城区	
Java开发工程师	北京易诚互动网络技术有限公司	东莞	
Java开发工程师	上海智定科技股份有限公司	上海-闵行区	
Java开发工程师	上海科技网络通信有限公司	上海-徐汇区	
Java中级开发工程师	中亿企网实业发展(上海)有限公司	上海-浦东新区	
Java开发工程师	广州汇思信息科技股份有限公司	成都-高新区	
初级Java开发工程师	深圳市东进技术股份有限公司	深圳-福田区	
Java开发工程师	武汉中卫慧通科技有限公司	武汉-武昌区	
Java开发工程师	汕头市佳创信息科技有限公司	广州-天河区	
Java工程师	深圳市元特科技有限公司	深圳-龙华区	
Java开发工程师 高薪资+津贴	昆岳互联环境技术（江苏）有限公司	南京-雨花台区	
Java开发工程师	广州市胜骅动漫科技有限公司	广州	
Java软件工程师	上海行箭智能科技有限公司	上海-浦东新区	
Java开发工程师	德闻计量设备（上海）有限公司	上海-浦东新区	
Java软件开发工程师	上海金电网安科技有限公司	上海-浦东新区	
Java开发工程师（江岸区）	武汉无线飞翔科技有限公司	武汉-江岸区	
Java开发工程师（宁波 慈溪）010	南京森根科技股份有限公司	湖州-吴兴区	
Java高级开发工程师	科力创新软件（广州）有限公司	广州-天河区	
Java开发经理（武汉）	哪吒港航智慧科技（上海）有限公司	武汉	
Java开发工程师	南京中车浦镇工业物流有限公司	南京-浦口区	
Java高级开发工程师	金税信息技术服务股份有限公司	广州-天河区	
java开发高级工程师	国开视通（北京）软件技术有限公司深圳分公司	北京-门头沟区	
Java高级架构师(20-25K 双休）	启迪万众网络科技（北京）有限公司广州分公司	广州-越秀区	
高级JAVA工程师	北京轩宇信息技术有限公司	北京-海淀区	
Java开发工程师	苏州国科鸿宇智能科技有限公司	苏州-工业园区	
Java软件开发工程师	广州瑞大工控自动化设备有限公司	广州-荔湾区	
Java开发经理	江苏湃能电力科技有限公司	南京-建邺区	
Java开发工程师	深圳市中电数通智慧安全科技股份有限公司	深圳-龙岗区	
Java开发工程师	上海银帆信息科技有限公司	上海-浦东新区	
Java开发工程师	南京朗赢信息技术有限公司	南京-栖霞区	
Java开发工程师（自研、上市）	深圳市长亮科技股份有限公司	上海	
Java开发工程师	深圳启奥朗程科技有限公司	深圳-龙华区	
Java中级开发工程师	武汉瓴带科技有限公司	武汉-洪山区	
Java架构师	上海佳依佳信息科技有限公司	上海-浦东新区	
Java开发工程师	赛飞特工程技术集团有限公司	青岛-崂山区	
Java高级开发工程师	上海奕泰信息科技有限公司	上海-虹口区	
Java开发工程师	苏州坤王信息科技有限公司	苏州-吴中区	
Java开发工程师	北京洛奇智慧医疗科技有限公司	北京-朝阳区	
Java开发工程师	南京云通电子科技有限公司	南京-建邺区	
JAVA后端开发工程师	江苏智臻能源科技有限公司	南京-江宁区	
Java中级开发工程师	深圳市九方通逊电商物流有限公司	深圳-龙岗区	
Java开发经理	成都思致科技有限公司	成都-成华区	
Java开发工程师	上海商明信息科技有限公司	上海-嘉定区	
Java开发工程师	苏州易助能源管理有限公司	苏州-高新区	
Java架构师（准上市、物联网）	广州乐摇摇信息科技有限公司	广州-番禺区	
游戏服务器开发(java)	成都墨非科技有限公司	成都-高新区	
Java开发工程师	爱易成技术（天津）有限公司	天津-南开区	
Java中级开发工程师	北京亚科特软件技术有限公司	北京-海淀区	
高级java开发	广州菜根信息科技有限公司	北京-海淀区	
Java开发工程师	南京飒驰软件科技有限公司	南京-雨花台区	
Java开发工程师	苏州迈科网络安全技术股份有限公司	无锡-滨湖区	
Java开发工程师（中级）	中海银河科技（北京）有限公司	北京-海淀区	
高级JAVA开发工程师	上海点瞳信息科技有限公司	上海-普陀区	
Java中级开发工程师	钧保互联网科技（深圳）有限公司	成都-武侯区	
Java技术负责人	南京沄海区块链科技有限公司	南京-鼓楼区	
中级Java后台开发工程师	广州莱恩仕科技有限公司	广州-海珠区	
Java开发工程师	青岛易联万家科技有限公司南京分公司	南京-建邺区	
Java开发工程师	玫德集团有限公司	济南-市中区	
Java开发工程师	深圳兴万聚信息科技有限公司	深圳-南山区	
Java开发	北京同达合创信息技术有限公司	北京-海淀区	
JAVA高级工程师	上海德慧信息技术有限公司	上海	
Java开发工程师	北京金蝶云基科技有限公司	昆明	
Java开发工程师	江苏徐工广联机械租赁有限公司	徐州-鼓楼区	
系统开发工程师 / JAVA工程师	京瓷信息系统（上海）有限公司	东莞	
JAVA初级工程师	苏州易普兰特信息科技有限公司	昆山	
Java开发工程师	上海兰桂骐技术发展股份有限公司	上海-浦东新区	
Java高级开发工程师	杭州恩赫自动化工程有限公司	杭州-余杭区	
Java开发	深圳市昭行云科技有限公司	深圳-南山区	
Java开发工程师（互联网金融）	深圳宇创时代科技有限公司	深圳-南山区	
Java开发工程师	上海复深蓝软件股份有限公司	上海-徐汇区	
Java开发工程师	华风气象传媒集团有限责任公司	北京	
Java开发工程师	海洋王照明科技股份有限公司	深圳-光明区	
Java中级开发工程师	上海电机系统节能工程技术研究中心有限公司	上海-普陀区	
Java中级开发工程师	奔讯电子科技（北京）有限公司	北京-朝阳区	
Java开发工程师	青岛识君信息技术有限公司	青岛-市北区	
JAVA技术经理	上海钱智金融信息服务有限公司苏州分公司	苏州-工业园区	
Java开发工程师	东莞怡合达自动化股份有限公司	东莞-横沥镇	
Java开发工程师（中级）	武汉上唯信息科技有限公司	武汉-武昌区	
Java高级开发工程师	深圳市倍思科技有限公司	深圳	
java开发工程师	贵州航天电器股份有限公司	贵阳	
Java高级开发工程师（自研）	深圳市上投城科技有限公司	深圳-龙岗区	
Java开发工程师	杭州捷讯科技有限公司	杭州-拱墅区	
Java后端开发工程师	四川里海科技有限公司	重庆-沙坪坝区	
Java架构师	友邦资讯科技（广州）有限公司	广州	
Java开发工程师	南京致云科技有限公司	南京-江北新区	
Java开发工程师（地铁口+双休）	宁波发现国际物流有限公司	宁波-鄞州区	
Java开发工程师	成都瑞特数字科技有限责任公司	成都-武侯区	
Java工程师（五险一金，周末双休）	深圳特为科创信息技术有限公司	深圳-福田区	
Java开发工程师	杭州极盾数字科技有限公司	杭州-余杭区	
Java高级开发工程师	苏州七狸智能科技有限公司	苏州-工业园区	
Java开发工程师	北京华泰德丰技术有限公司	北京-海淀区	
Java服务端工程师	湖南方盛制药股份有限公司	长沙-岳麓区	
Java开发工程师	常州市星空医疗美容门诊有限公司	常州	
java研发工程师(信息化方向）	南京轨道交通系统工程有限公司	南京	
Java开发工程师	江苏超流信息技术有限公司	昆山	
高级JAVA开发（业务平台）	天讯瑞达通信技术有限公司	广州-天河区	
Java中级开发工程师	广州佳和立创科技发展有限公司	广州-天河区	
Java高级开发工程师	上海优宁维生物科技股份有限公司	上海	
Java高级开发工程师	施德朗（广州）电气科技有限公司	广州-黄埔区	
JAVA Software Engineer	莱芙玛软件开发（上海）有限公司	上海-杨浦区	
JAVA中级/高级开发工程师	安徽逸路安科技股份有限公司	合肥	
Java开发工程师+双休	广东方胜人力资源服务有限公司	广州-天河区	
Java开发工程师	易交易科技（深圳）有限公司	深圳-南山区	
Java开发工程师	福建新大陆软件工程有限公司	海口-秀英区	
Java开发工程师	江苏汉云智数科技有限公司	杭州	
Java中级开发工程师	广州一科智能信息有限公司	广州-白云区	
Java开发工程师	深圳天珑无线科技有限公司	深圳-南山区	
Java开发工程师（五险、双休、餐补、团建、节日福利）	云南大通汇国际电子商务有限公司	昆明-五华区	
中级Java开发工程师	南京畅淼科技有限责任公司	南京-江宁区	
java工程师	南京承臻信息技术有限公司	南京	
Java中级开发工程师	杭州溥博泰道科技有限公司	杭州-西湖区	
JAVA软件开发工程师	常州市盈能电气有限公司	常州	
Java开发工程师	深圳市微科创源科技有限公司	成都-高新区	
Java高级开发工程师	北京双洲科技有限公司	北京-朝阳区	
Java开发工程师	苏州市银雁数据处理有限公司扬州分公司	苏州-吴中区	
Java开发工程师（项目开发）	上海泛微网络科技股份有限公司	上海-闵行区	
Java开发工程师	南京优倍自动化系统有限公司	南京-江宁区	
java保守工程师	大连中软软件有限公司	大连	
JAVA后端高级工程师	重庆恒扬禾信息技术有限公司	重庆-渝中区	
Java开发工程师	西安华讯科技有限责任公司	西安-高新技术产业开发区	
Java开发工程师	青岛聚源创亿网络科技有限公司	青岛-市北区	
Java开发（有其他it岗位可选）	苏州市银雁数据处理有限公司	苏州-工业园区	
java开发工程师（定制化需求）	武汉中旗生物医疗电子有限公司	武汉-洪山区	
Java初级开发工程师	苏州犀牛网络科技有限公司	苏州-高新区	
Java高级开发工程师	广州亿程交通信息集团有限公司	广州-天河区	
后端开发工程师（java）	迪爱斯信息技术股份有限公司	上海-徐汇区	
中级JAVA开发工程师	维世致新（上海）智能技术有限公司	上海-浦东新区	
Java开发工程师	广州乾创信息科技有限公司	广州-南沙区	
高级Java开发工程师	上海东尚信息科技股份有限公司	上海	
Java开发工程师（IT）	惠州市德赛西威汽车电子股份有限公司	惠州-仲恺区	
Java中级开发工程师	上海济工智慧信息技术有限公司	上海-宝山区	
资深Java开发工程师（第二药房）	朗致集团有限公司	北京	
Java高级开发工程师	北京国安广传网络科技有限公司常州分公司	常州-新北区	
Java开发工程师	广州市澳网信息技术有限公司	广州-海珠区	
Java架构师	广州悦行旅行社有限公司	广州-天河区	
Senior Java Engineer, HSBC FINTECH	汇丰金融科技服务（上海）有限责任公司	上海-浦东新区	
Java开发中高级工程师	昆山织田信息技术有限公司	昆山	
Java开发工程师（哈尔滨）	武汉虹旭信息技术有限责任公司	哈尔滨-南岗区	
Java开发工程师	上海雅澳供应链管理有限公司	上海-青浦区	
